"Nr. of features","Accuracy","Selected features"
16,0.7777777777777778,"Column1,Column2,Column3,Column7,Column8,Column9,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column19,Column21,Column22"
3,0.8131868131868132,"Column5,Column6,Column21"
16,0.7222222222222222,"Column1,Column3,Column4,Column5,Column6,Column8,Column10,Column11,Column12,Column13,Column14,Column16,Column18,Column19,Column20,Column21"
6,0.8241758241758241,"Column6,Column7,Column8,Column9,Column18,Column22"
5,0.7912087912087912,"Column1,Column2,Column16,Column18,Column22"
9,0.7692307692307693,"Column1,Column2,Column3,Column5,Column6,Column10,Column11,Column21,Column22"
21,0.6593406593406593,"Column1,Column2,Column3,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
19,0.7640449438202247,"Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column13,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
14,0.7777777777777778,"Column1,Column4,Column7,Column8,Column10,Column11,Column12,Column13,Column16,Column17,Column18,Column19,Column21,Column22"
19,0.7666666666666667,"Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column21,Column22"
4,0.8021978021978022,"Column3,Column7,Column11,Column21"
4,0.7362637362637363,"Column1,Column4,Column6,Column11"
17,0.6923076923076923,"Column1,Column2,Column4,Column7,Column8,Column10,Column11,Column12,Column13,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22"
13,0.8241758241758241,"Column1,Column2,Column3,Column8,Column9,Column10,Column12,Column13,Column16,Column19,Column20,Column21,Column22"
5,0.7362637362637363,"Column1,Column4,Column7,Column12,Column21"
16,0.7444444444444445,"Column1,Column2,Column3,Column6,Column7,Column8,Column9,Column10,Column11,Column13,Column14,Column15,Column16,Column18,Column20,Column21"
9,0.7582417582417582,"Column3,Column6,Column10,Column14,Column15,Column17,Column18,Column20,Column22"
5,0.7912087912087912,"Column1,Column5,Column9,Column11,Column13"
10,0.8131868131868132,"Column1,Column4,Column7,Column9,Column11,Column17,Column18,Column19,Column20,Column22"
9,0.8255813953488372,"Column1,Column4,Column5,Column6,Column10,Column14,Column15,Column20,Column21"
6,0.7582417582417582,"Column6,Column15,Column17,Column19,Column20,Column22"
12,0.8351648351648352,"Column4,Column10,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21"
6,0.7472527472527473,"Column5,Column7,Column13,Column16,Column17,Column21"
1,0.8021978021978022,"Column1"
